service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
IDFM:190602,0,0,0,0,0,1,0,20240803,20240910
IDFM:190633,0,0,0,0,0,1,0,20240803,20240907
IDFM:190670,0,1,0,0,1,0,0,20240712,20240910
IDFM:190690,0,0,0,0,0,1,0,20240713,20240910
IDFM:190741,0,0,0,0,0,1,0,20240803,20240912
IDFM:190743,0,0,0,0,0,1,0,20240713,20240912
IDFM:190765,0,0,0,0,0,1,0,20240713,20240908
IDFM:190794,1,1,1,1,1,0,0,20240801,20240907
IDFM:190800,1,1,1,1,1,0,0,20240712,20240908
IDFM:190803,0,0,0,0,0,0,1,20240804,20240908
IDFM:190813,0,0,0,0,0,1,0,20240803,20240908
IDFM:190818,0,0,0,0,1,0,0,20240713,20240908
IDFM:190838,0,0,0,0,0,1,0,20240803,20240910
IDFM:190840,0,0,0,0,0,1,0,20240713,20240910
IDFM:190846,0,0,0,0,0,0,1,20240714,20240912
IDFM:190849,0,0,0,0,0,0,1,20240714,20240912
IDFM:190919,0,0,0,0,0,1,0,20240803,20240906
IDFM:190939,0,0,0,0,0,1,0,20240713,20240906
IDFM:191023,0,1,0,0,0,0,0,20240903,20240910
IDFM:191025,0,0,0,0,0,1,0,20240713,20240912
IDFM:191050,0,0,0,0,0,1,0,20240803,20240912
IDFM:191059,0,0,0,0,0,0,1,20240804,20240908
IDFM:191070,0,1,0,0,0,0,0,20240903,20240910
IDFM:191071,1,0,1,1,0,0,0,20240902,20240912
IDFM:191074,0,0,0,0,0,1,0,20240803,20240910
IDFM:191078,0,0,0,0,0,0,1,20240714,20240908
IDFM:191097,1,1,1,1,1,0,0,20240801,20240912
IDFM:191114,0,0,0,0,0,1,0,20240712,20240912
IDFM:191161,0,0,0,0,0,0,1,20240728,20240825
IDFM:191168,0,0,0,0,0,1,0,20240727,20240831
IDFM:191217,0,0,0,0,0,0,1,20240713,20240908
IDFM:191275,0,0,0,0,0,0,1,20240714,20240908
IDFM:191290,1,1,1,1,0,0,1,20240712,20240829
IDFM:191304,1,1,1,1,0,1,0,20240712,20240831
IDFM:191312,1,1,1,1,0,1,0,20240712,20240907
IDFM:191316,1,1,1,0,1,0,0,20240712,20240731
IDFM:191318,1,1,1,1,0,0,0,20240712,20240907
IDFM:191378,1,1,1,1,0,1,0,20240727,20240831
IDFM:191393,0,0,0,0,0,1,1,20240713,20240907
IDFM:191404,0,0,0,0,0,1,0,20240713,20240908
IDFM:191466,0,0,0,0,0,1,0,20240713,20240907
IDFM:191542,0,0,0,0,0,1,1,20240714,20240831
IDFM:191543,0,0,0,0,0,1,0,20240714,20240831
IDFM:191591,0,0,0,1,1,0,1,20240714,20240830
IDFM:191594,0,0,0,0,0,1,1,20240803,20240831
IDFM:191636,0,0,0,0,1,0,0,20240713,20240830
IDFM:191741,0,0,0,0,0,0,1,20240714,20240910
IDFM:191746,0,0,0,0,0,0,1,20240804,20240910
IDFM:191750,1,1,1,1,1,0,1,20240801,20240830
IDFM:191751,0,0,0,0,0,0,1,20240804,20240907
IDFM:191752,0,0,0,0,0,0,1,20240804,20240906
IDFM:191761,0,1,0,0,1,0,0,20240712,20240910
IDFM:191767,1,1,1,1,1,0,0,20240712,20240830
IDFM:191782,1,1,1,1,1,0,0,20240712,20240910
IDFM:191792,1,1,1,1,1,0,0,20240712,20240910
IDFM:191836,1,1,1,1,1,0,0,20240801,20240910
IDFM:191846,0,0,0,0,1,0,0,20240713,20240906
IDFM:191847,1,1,1,1,1,1,0,20240801,20240910
IDFM:191850,1,1,1,1,1,0,0,20240801,20240910
IDFM:191917,1,0,1,1,0,0,0,20240902,20240912
IDFM:192118,1,0,1,1,0,0,1,20240901,20240912
IDFM:192129,0,0,0,0,0,0,1,20240714,20240912
IDFM:192133,1,0,1,1,0,0,0,20240712,20240912
IDFM:192134,0,0,0,0,0,1,0,20240713,20240910
IDFM:192136,0,1,0,0,0,0,0,20240712,20240910
IDFM:192137,0,0,0,0,0,0,1,20240714,20240908
IDFM:192138,0,0,0,0,0,1,0,20240803,20240910
IDFM:192142,1,1,1,1,1,0,0,20240801,20240908
IDFM:192149,0,0,0,0,0,1,0,20240803,20240908
IDFM:192150,0,0,0,0,0,0,1,20240713,20240908
IDFM:192155,0,1,0,0,0,0,1,20240901,20240910
IDFM:192168,0,0,0,0,0,0,1,20240714,20240907
IDFM:192169,0,0,0,0,0,0,1,20240714,20240910
IDFM:192178,0,0,0,0,0,0,1,20240714,20240910
IDFM:192186,0,0,0,0,0,0,1,20240714,20240910
IDFM:192192,0,1,0,0,0,0,1,20240714,20240910
IDFM:192195,0,0,0,0,0,0,1,20240714,20240906
IDFM:192198,0,0,0,0,0,0,1,20240714,20240906
IDFM:192200,0,0,0,0,0,0,1,20240714,20240910
IDFM:192272,0,0,0,0,0,0,1,20240713,20240825
IDFM:192288,0,0,0,0,1,0,0,20240714,20240830
IDFM:192325,1,1,1,1,1,1,0,20240712,20240831
IDFM:192408,0,0,0,0,0,1,0,20240803,20240908
IDFM:192409,1,1,1,1,1,1,0,20240801,20240906
IDFM:192425,0,0,0,0,0,1,0,20240713,20240912
IDFM:192448,1,1,1,1,1,0,0,20240712,20240907
IDFM:192459,0,0,0,0,0,1,0,20240712,20240831
IDFM:192499,1,1,1,1,1,1,0,20240712,20240908
IDFM:192511,1,1,1,1,1,0,1,20240712,20240830
IDFM:192519,1,1,1,1,1,0,0,20240712,20240830
IDFM:192532,0,0,0,0,0,1,0,20240712,20240907
IDFM:192534,0,0,0,0,0,1,0,20240712,20240907
IDFM:192559,1,1,1,1,1,0,0,20240712,20240910
IDFM:192568,1,1,1,1,1,0,0,20240712,20240910
IDFM:192569,0,1,0,0,0,0,0,20240712,20240910
IDFM:192578,0,1,0,0,0,0,1,20240901,20240910
IDFM:192583,0,1,0,0,0,0,1,20240901,20240910
IDFM:192584,1,1,1,1,1,0,0,20240712,20240912
IDFM:192585,0,1,0,0,0,0,1,20240901,20240910
IDFM:192589,0,0,0,0,0,1,0,20240803,20240910
IDFM:192592,0,0,0,0,0,1,1,20240713,20240912
IDFM:192594,0,0,0,0,0,0,1,20240714,20240912
IDFM:192597,0,0,0,0,0,0,1,20240713,20240912
IDFM:192600,1,0,1,1,0,0,1,20240712,20240912
IDFM:192601,1,0,1,1,0,0,0,20240712,20240912
IDFM:192606,1,1,1,1,1,0,0,20240712,20240910
IDFM:192608,1,1,1,1,1,0,0,20240712,20240910
IDFM:192609,0,1,0,0,0,0,0,20240712,20240910
IDFM:192614,1,1,1,1,1,0,0,20240712,20240912
IDFM:192635,1,1,1,1,1,0,0,20240712,20240912
IDFM:192673,1,1,1,1,1,1,0,20240712,20240912
IDFM:192675,1,1,1,1,0,0,0,20240909,20240912
IDFM:192680,1,1,1,1,1,0,0,20240712,20240912
IDFM:192681,0,0,0,0,0,1,0,20240712,20240912
IDFM:192682,1,1,1,1,1,0,0,20240712,20240912
IDFM:192786,0,0,0,0,0,1,0,20240803,20240908
IDFM:192787,0,0,0,0,1,0,0,20240801,20240908
IDFM:192788,0,0,0,0,0,0,1,20240901,20240912
IDFM:192808,1,1,1,1,1,1,0,20240801,20240912
IDFM:192816,0,0,0,0,0,0,1,20240729,20240908
IDFM:192821,1,1,1,1,1,0,0,20240729,20240912
IDFM:192827,0,0,0,0,0,1,0,20240803,20240912
IDFM:192830,0,0,0,0,0,1,0,20240729,20240908
IDFM:192845,1,1,1,1,1,1,0,20240729,20240912
IDFM:192864,0,0,0,0,0,1,0,20240729,20240912
IDFM:192872,1,1,1,0,0,0,0,20240729,20240912
IDFM:192912,1,1,1,1,1,0,0,20240801,20240907
IDFM:192938,0,0,0,0,0,1,0,20240803,20240907
IDFM:192982,1,1,1,1,1,0,0,20240729,20240912
IDFM:192988,1,1,1,0,1,0,0,20240729,20240908
IDFM:192990,0,0,0,0,0,0,1,20240901,20240912
IDFM:192991,0,0,0,0,0,1,0,20240803,20240908
IDFM:192994,0,0,0,0,1,1,0,20240801,20240908
IDFM:192995,1,1,1,1,1,1,0,20240729,20240912
IDFM:192998,1,1,1,0,1,1,0,20240729,20240908
IDFM:193070,0,0,0,0,0,1,0,20240727,20240831
IDFM:193085,1,1,1,0,0,0,0,20240729,20240731
IDFM:193090,1,1,1,1,1,0,0,20240801,20240823
IDFM:193094,0,0,0,0,0,1,0,20240803,20240824
IDFM:193141,1,1,1,1,1,1,0,20240729,20240824
IDFM:193163,0,0,0,0,0,1,0,20240729,20240824
IDFM:193191,1,1,1,1,1,1,0,20240801,20240824
IDFM:193226,1,1,0,1,1,0,0,20240801,20240907
IDFM:193241,0,0,0,0,0,1,1,20240712,20240908
IDFM:193244,0,0,0,0,0,1,1,20240712,20240908
IDFM:193245,1,1,1,1,1,0,1,20240712,20240908
IDFM:193247,0,0,0,0,0,0,1,20240712,20240908
IDFM:193250,0,0,0,0,0,1,1,20240712,20240908
IDFM:193252,0,0,0,0,0,1,1,20240713,20240908
IDFM:193255,0,0,0,0,0,0,1,20240712,20240908
IDFM:193259,0,0,0,1,1,0,1,20240714,20240908
IDFM:193263,1,1,1,1,1,0,1,20240712,20240908
IDFM:193267,0,0,0,0,0,1,1,20240714,20240908
IDFM:193281,0,0,0,0,0,1,0,20240712,20240831
IDFM:193283,1,1,1,0,1,1,0,20240712,20240907
IDFM:193305,1,1,1,1,1,0,0,20240712,20240830
IDFM:193329,1,1,0,1,1,0,0,20240713,20240830
IDFM:193346,1,1,1,1,1,1,0,20240727,20240831
IDFM:193366,0,0,0,0,0,1,0,20240727,20240907
IDFM:193442,1,1,1,1,1,1,0,20240729,20240907
IDFM:193443,1,1,1,1,1,1,0,20240801,20240907
IDFM:193447,0,0,0,0,0,1,1,20240714,20240908
IDFM:193474,0,0,0,0,0,1,1,20240713,20240908
IDFM:193487,1,1,1,1,1,0,0,20240712,20240907
IDFM:193532,1,1,1,1,1,0,0,20240729,20240907
IDFM:193615,0,0,0,0,0,1,0,20240712,20240907
IDFM:193664,0,0,0,0,1,1,0,20240713,20240907
IDFM:193698,1,1,1,1,1,1,0,20240801,20240912
IDFM:193719,1,1,1,1,1,0,0,20240712,20240912
IDFM:193785,0,0,0,0,0,0,1,20240713,20240908
IDFM:193798,0,0,0,1,1,0,1,20240714,20240908
IDFM:193832,0,0,0,0,1,0,0,20240713,20240907
IDFM:193844,1,1,1,1,1,1,0,20240801,20240907
IDFM:193859,1,1,1,1,1,0,0,20240712,20240912
IDFM:194048,0,0,0,0,0,0,1,20240712,20240906
IDFM:194143,0,0,0,0,0,1,1,20240712,20240908
IDFM:194144,1,1,1,1,1,1,1,20240712,20240908
IDFM:194372,0,0,0,0,0,1,0,20240803,20240912
IDFM:194373,1,1,1,1,1,0,0,20240801,20240912
IDFM:194376,0,0,0,0,0,0,1,20240713,20240908
IDFM:194380,1,1,1,1,1,1,0,20240712,20240912
IDFM:194382,0,0,0,0,0,0,1,20240712,20240908
IDFM:194403,1,1,1,1,1,1,1,20240712,20240908
IDFM:194407,1,1,1,1,1,0,1,20240712,20240908
IDFM:194408,0,0,0,0,0,0,1,20240712,20240907
IDFM:194419,1,1,1,0,1,1,0,20240712,20240731
IDFM:194422,1,1,1,0,1,1,0,20240712,20240907
IDFM:194467,0,0,0,0,0,1,0,20240712,20240912
IDFM:194471,1,1,1,1,1,1,0,20240712,20240912
IDFM:194486,0,0,0,1,1,0,1,20240713,20240908
IDFM:194496,1,1,1,1,1,0,1,20240712,20240908
IDFM:194501,0,0,0,0,0,0,1,20240712,20240907
IDFM:194509,0,0,0,0,0,0,1,20240712,20240825
IDFM:194516,1,1,1,1,1,0,1,20240712,20240907
IDFM:194568,1,1,1,1,0,0,1,20240901,20240912
IDFM:194569,1,1,1,1,1,0,1,20240712,20240912
IDFM:194570,1,1,1,1,1,1,1,20240712,20240912
IDFM:194583,0,0,0,0,0,0,1,20240712,20240912
IDFM:194586,0,0,0,0,0,0,1,20240714,20240912
IDFM:194587,1,1,1,1,1,0,1,20240714,20240912
IDFM:194588,0,0,0,0,0,0,1,20240713,20240912
IDFM:194590,0,0,0,0,0,0,1,20240714,20240912
IDFM:194592,1,1,1,1,1,0,1,20240713,20240912
IDFM:194593,1,1,1,1,1,0,1,20240714,20240912
IDFM:194595,1,1,1,1,1,0,1,20240712,20240912
IDFM:194609,1,1,1,1,1,0,1,20240714,20240912
IDFM:194610,1,1,1,1,0,0,1,20240712,20240912
IDFM:194611,1,1,1,1,1,0,1,20240712,20240912
IDFM:194616,1,1,1,1,0,1,0,20240712,20240912
IDFM:194620,0,0,0,0,0,1,0,20240713,20240908
IDFM:194622,1,1,1,1,0,1,0,20240712,20240907
IDFM:194631,1,1,0,1,0,0,0,20240801,20240908
IDFM:194637,1,1,1,0,0,0,0,20240715,20240908
IDFM:194664,0,0,0,0,0,0,1,20240712,20240825
IDFM:194672,1,1,1,1,0,1,0,20240713,20240907
IDFM:194692,1,1,0,1,0,0,0,20240801,20240907
IDFM:194780,1,1,1,0,0,0,0,20240715,20240907
IDFM:194904,0,0,0,1,0,0,1,20240714,20240908
IDFM:194938,0,0,0,1,0,0,1,20240712,20240829
IDFM:194975,0,0,0,1,0,0,1,20240714,20240829
IDFM:194981,1,1,1,1,0,0,1,20240712,20240906
IDFM:195088,1,1,1,1,0,1,0,20240713,20240831
IDFM:195089,0,0,0,0,0,1,0,20240713,20240831
IDFM:195141,0,0,0,0,0,1,0,20240712,20240907
IDFM:195329,1,1,1,1,0,0,1,20240712,20240829
IDFM:195716,0,0,0,0,1,0,0,20240712,20240908
IDFM:195730,0,0,0,0,0,1,0,20240712,20240907
IDFM:195734,0,0,0,0,0,1,1,20240712,20240831
IDFM:195739,0,0,0,0,0,1,1,20240712,20240831
IDFM:195746,1,1,1,0,0,0,0,20240715,20240908
IDFM:195765,1,1,1,0,0,0,0,20240715,20240906
IDFM:195767,0,0,0,0,0,1,0,20240713,20240906
IDFM:195775,0,0,0,0,0,1,0,20240713,20240907
IDFM:195794,1,1,0,1,0,0,0,20240801,20240906
IDFM:195822,0,0,0,0,0,1,0,20240713,20240906
IDFM:195846,1,1,1,0,1,0,0,20240712,20240907
IDFM:195848,0,0,0,0,0,1,0,20240712,20240906
IDFM:195927,0,0,0,0,0,0,1,20240712,20240906
IDFM:195936,1,1,0,1,0,0,0,20240801,20240907
IDFM:195937,0,0,0,0,0,1,0,20240713,20240907
IDFM:196010,0,0,0,1,0,1,1,20240713,20240907
IDFM:196046,0,0,0,0,0,1,0,20240712,20240907
IDFM:196060,1,1,1,1,0,1,1,20240712,20240907
IDFM:196065,0,0,0,0,0,1,1,20240712,20240906
IDFM:196076,1,1,1,1,0,1,1,20240713,20240908
IDFM:196081,1,1,1,1,0,1,1,20240713,20240908
IDFM:196131,0,0,0,0,0,0,1,20240714,20240908
IDFM:196133,1,1,1,1,0,1,1,20240712,20240908
IDFM:196134,1,1,1,1,0,1,1,20240712,20240908
IDFM:196156,0,0,0,0,0,1,0,20240713,20240908
IDFM:196218,1,1,1,1,0,1,1,20240712,20240906
IDFM:196268,1,1,1,1,0,1,1,20240712,20240908
IDFM:196270,1,1,1,1,0,1,1,20240712,20240908
IDFM:196496,1,1,1,1,1,0,1,20240801,20240830
IDFM:196993,0,0,0,0,0,1,1,20240803,20240831
IDFM:197628,1,1,1,1,1,0,0,20240712,20240911
IDFM:197791,1,1,1,1,1,0,0,20240801,20240911
IDFM:197900,1,1,1,1,1,1,0,20240712,20240911
IDFM:198192,1,1,1,1,1,0,0,20240712,20240911
IDFM:198196,0,0,1,0,0,1,0,20240713,20240911
IDFM:198205,0,0,1,0,0,1,0,20240712,20240911
IDFM:198229,1,1,1,1,1,1,1,20240712,20240911
IDFM:199919,0,0,0,0,0,1,0,20240713,20240824
IDFM:200087,1,1,1,1,1,0,0,20240712,20240831
IDFM:200224,1,1,1,1,1,0,0,20240801,20240831
IDFM:202138,1,1,1,1,1,0,1,20240712,20240908
IDFM:202147,0,0,0,0,0,1,1,20240803,20240804
IDFM:202151,0,1,1,1,1,1,0,20240806,20240810
IDFM:202158,0,0,0,0,0,1,1,20240727,20240804
IDFM:202166,0,0,0,0,0,1,0,20240803,20240810
IDFM:202177,0,1,1,1,1,1,1,20240727,20240810
IDFM:202179,0,1,1,1,1,1,0,20240727,20240810
IDFM:202346,0,0,0,1,1,0,0,20240801,20240802
IDFM:202503,0,0,0,0,0,1,1,20240727,20240804
IDFM:202509,0,1,1,1,0,1,1,20240727,20240810
IDFM:202606,0,0,0,1,1,1,1,20240801,20240804
IDFM:202672,0,0,0,0,1,1,0,20240802,20240810
IDFM:202677,0,0,0,0,1,0,0,20240802,20240810
IDFM:202721,0,0,0,0,1,1,1,20240802,20240804
IDFM:202969,0,0,0,0,0,1,1,20240727,20240728
IDFM:204024,1,1,0,1,0,0,0,20240902,20240912
IDFM:208745,1,1,1,1,1,0,0,20240712,20240908
IDFM:211142,1,1,1,1,1,0,0,20240712,20240830
IDFM:211170,1,1,1,1,1,0,0,20240712,20240907
IDFM:211180,0,0,0,0,0,1,1,20240713,20240912
IDFM:211181,1,1,1,1,1,0,0,20240812,20240823
IDFM:211201,1,1,1,1,1,1,0,20240712,20240912
IDFM:211220,1,1,1,1,1,1,0,20240712,20240912
IDFM:211221,1,1,1,1,1,0,0,20240712,20240912
IDFM:211223,1,1,1,1,1,0,0,20240712,20240912
IDFM:211240,1,1,1,1,1,0,0,20240712,20240912
IDFM:217143,1,1,1,1,1,0,0,20240712,20240912
IDFM:218317,0,1,1,1,0,0,0,20240903,20240912
IDFM:218406,0,0,0,0,1,0,1,20240712,20240714
IDFM:218502,1,1,1,1,1,1,0,20240715,20240831
IDFM:219263,0,0,0,0,0,1,0,20240712,20240831
IDFM:219328,0,0,0,0,0,1,0,20240712,20240831
IDFM:219399,0,0,0,0,0,1,1,20240720,20240901
IDFM:219623,0,0,0,0,0,1,0,20240712,20240831
IDFM:219632,0,0,0,0,0,1,0,20240712,20240831
IDFM:220419,1,1,1,1,1,0,0,20240715,20240830
IDFM:220498,1,1,1,1,1,0,0,20240713,20240830
IDFM:221245,1,1,1,0,1,0,0,20240712,20240816
IDFM:221326,1,1,1,1,1,0,0,20240715,20240726
IDFM:222351,1,1,1,1,1,0,0,20240715,20240816
IDFM:222352,1,1,1,1,1,0,0,20240819,20240830
IDFM:222361,0,0,0,0,0,1,0,20240720,20240817
IDFM:222435,0,0,0,0,0,1,0,20240824,20240831
IDFM:222454,0,0,0,0,0,0,1,20240721,20240818
IDFM:222554,0,0,0,0,0,1,0,20240713,20240831
IDFM:222558,0,0,0,0,0,0,1,20240825,20240901
IDFM:222761,0,0,0,0,0,0,1,20240714,20240901
IDFM:223795,1,1,1,1,1,0,1,20240715,20240901
IDFM:226882,0,0,0,0,0,1,0,20240713,20240908
IDFM:226925,1,1,1,1,1,0,1,20240712,20240912
IDFM:227023,1,1,1,1,1,0,0,20240712,20240912
IDFM:227024,0,0,0,0,0,1,0,20240713,20240912
IDFM:231917,0,0,0,1,0,0,0,20240718,20240829
IDFM:234106,1,1,1,1,1,0,0,20240716,20240902
IDFM:234893,0,1,1,1,1,1,0,20240717,20240831
IDFM:235831,1,0,0,0,0,0,0,20240715,20240715
IDFM:235965,1,0,0,0,0,0,0,20240722,20240902
IDFM:236362,1,1,0,1,1,0,0,20240716,20240902
IDFM:236385,0,0,1,0,0,0,0,20240717,20240828
IDFM:239773,1,1,1,1,1,1,1,20240716,20240902
IDFM:242180,0,0,0,0,1,0,0,20240719,20240830
IDFM:242250,1,1,0,1,1,0,0,20240715,20240830
IDFM:243082,0,0,0,0,1,1,1,20240712,20240714
IDFM:243100,1,1,1,1,1,1,1,20240715,20240901
IDFM:243690,1,0,0,0,0,0,1,20240721,20240901
IDFM:243805,1,1,1,1,1,1,1,20240716,20240901
IDFM:244757,1,1,1,1,1,0,0,20240715,20240912
IDFM:244902,1,1,0,1,1,0,0,20240715,20240912
IDFM:245575,1,1,1,1,1,0,0,20240715,20240830
IDFM:247842,1,1,0,1,1,0,0,20240715,20240830
IDFM:248663,0,1,1,1,1,1,0,20240712,20240912
IDFM:249193,0,0,0,0,0,0,1,20240721,20240721
IDFM:249548,0,0,0,1,1,1,0,20240801,20240810
IDFM:249576,0,0,0,1,0,0,0,20240801,20240808
IDFM:249577,0,0,0,1,1,0,0,20240801,20240810
IDFM:249581,0,0,0,1,0,0,0,20240801,20240808
IDFM:249582,0,0,0,1,0,0,0,20240801,20240808
IDFM:249586,0,0,0,0,0,1,0,20240803,20240810
IDFM:249604,0,0,0,0,0,1,0,20240803,20240810
IDFM:249616,0,0,0,1,0,1,0,20240801,20240810
IDFM:249625,0,0,0,0,1,1,0,20240809,20240810
IDFM:249792,0,0,0,1,1,0,0,20240801,20240810
IDFM:249812,0,0,0,1,1,1,0,20240801,20240810
IDFM:249884,0,0,0,1,1,0,0,20240801,20240809
IDFM:249938,0,0,0,1,0,1,0,20240801,20240810
IDFM:249950,0,0,0,0,0,1,0,20240803,20240810
IDFM:250027,0,0,0,0,0,1,1,20240713,20240908
IDFM:250032,1,1,1,1,1,0,0,20240712,20240912
IDFM:250407,0,0,0,0,0,0,1,20240714,20240908
IDFM:250419,1,0,0,0,0,0,0,20240909,20240909
IDFM:250429,0,0,0,0,0,1,0,20240713,20240907
IDFM:251276,0,1,1,1,1,1,0,20240712,20240912
IDFM:255682,0,1,1,1,1,1,1,20240716,20240901
IDFM:255894,0,1,1,1,0,0,0,20240903,20240912
IDFM:264801,1,1,1,1,1,0,0,20240712,20240911
IDFM:265103,0,1,1,1,0,0,0,20240903,20240912
IDFM:265104,1,0,0,0,0,0,0,20240902,20240909
IDFM:265616,0,0,1,0,0,1,0,20240713,20240911
IDFM:266922,0,0,0,0,0,1,1,20240713,20240908
IDFM:267270,0,0,0,0,0,1,1,20240713,20240901
IDFM:268567,1,1,0,1,1,0,0,20240712,20240830
IDFM:269493,1,0,1,1,1,0,0,20240712,20240912
IDFM:273053,0,0,0,0,1,0,1,20240712,20240908
IDFM:275819,1,1,0,1,0,0,0,20240902,20240912
IDFM:278118,0,0,0,0,0,0,1,20240721,20240825
IDFM:278216,0,1,1,1,1,1,0,20240712,20240824
IDFM:278851,0,1,0,1,0,0,0,20240716,20240822
IDFM:280339,1,0,0,0,0,0,0,20240722,20240819
IDFM:283842,1,1,1,1,1,1,1,20240712,20240825
IDFM:283850,1,1,1,1,1,1,1,20240712,20240825
IDFM:284218,0,0,1,0,0,0,0,20240717,20240821
IDFM:284225,1,1,0,1,1,0,0,20240712,20240823
IDFM:284274,0,0,0,0,0,1,1,20240713,20240825
IDFM:285261,1,0,0,0,0,0,0,20240722,20240909
IDFM:296075,0,0,0,0,0,0,1,20240811,20240811
IDFM:296804,0,1,0,0,0,0,0,20240903,20240903
IDFM:296977,0,0,1,0,0,0,0,20240904,20240904
IDFM:307475,1,1,0,1,1,0,0,20240712,20240912
IDFM:308898,1,1,0,1,1,1,0,20240712,20240912
IDFM:314437,1,1,1,1,1,1,0,20240712,20240912
IDFM:314697,1,1,1,1,1,0,0,20240715,20240830
IDFM:314701,0,0,0,1,0,0,0,20240815,20240912
IDFM:314702,0,0,0,1,0,0,0,20240815,20240912
IDFM:314917,0,1,1,1,1,1,0,20240716,20240831
IDFM:315017,0,1,1,1,1,1,0,20240716,20240912
IDFM:317097,1,1,1,1,0,0,0,20240715,20240828
IDFM:317156,0,0,0,0,1,0,0,20240719,20240906
IDFM:317296,0,0,0,1,1,0,0,20240718,20240912
IDFM:317520,1,1,1,0,1,0,0,20240715,20240911
IDFM:317689,0,0,0,1,0,0,0,20240718,20240912
IDFM:317699,0,0,0,1,0,0,0,20240905,20240912
IDFM:317700,0,0,0,1,0,0,0,20240718,20240808
IDFM:320763,1,1,1,1,1,1,0,20240712,20240831
IDFM:320979,1,0,0,1,1,0,0,20240712,20240912
IDFM:320990,0,0,1,1,0,1,0,20240713,20240912
IDFM:320991,0,0,1,1,0,0,1,20240714,20240912
IDFM:321005,0,0,1,1,0,1,1,20240713,20240912
IDFM:321076,0,1,0,0,1,1,1,20240712,20240910
IDFM:321077,0,1,0,0,1,1,0,20240712,20240910
IDFM:321102,0,1,0,0,1,0,1,20240712,20240910
IDFM:321206,0,0,1,1,1,0,1,20240724,20240912
IDFM:321207,1,0,0,0,0,0,1,20240722,20240909
IDFM:321208,0,0,0,1,0,0,0,20240801,20240912
IDFM:321209,0,0,0,0,0,1,1,20240727,20240908
IDFM:321210,0,1,1,1,0,1,1,20240723,20240912
IDFM:321211,1,0,0,0,1,0,1,20240722,20240909
IDFM:321212,1,1,0,0,1,1,1,20240722,20240910
IDFM:321213,0,1,0,1,1,1,0,20240723,20240912
IDFM:321215,0,0,1,0,0,0,1,20240724,20240911
IDFM:321217,0,1,0,1,1,0,1,20240723,20240912
IDFM:321218,0,1,0,1,0,0,0,20240723,20240912
IDFM:321219,1,0,1,1,1,0,0,20240722,20240912
IDFM:321221,0,0,0,0,0,0,1,20240728,20240908
IDFM:321222,0,0,0,1,0,1,0,20240725,20240912
IDFM:321223,1,0,1,0,1,0,0,20240722,20240911
IDFM:321225,0,0,1,0,1,1,0,20240724,20240911
IDFM:321227,0,1,0,1,0,0,0,20240725,20240912
IDFM:321229,1,0,0,1,1,0,0,20240722,20240912
IDFM:321230,1,1,1,0,1,0,0,20240722,20240911
IDFM:321232,0,0,1,0,0,0,0,20240724,20240911
IDFM:321233,0,0,0,1,0,0,0,20240725,20240912
IDFM:321234,0,1,0,1,0,1,1,20240723,20240912
IDFM:321235,0,0,1,1,0,0,0,20240724,20240912
IDFM:321239,0,1,0,0,0,0,1,20240723,20240910
IDFM:321240,0,0,0,1,1,0,0,20240725,20240906
IDFM:321241,1,1,0,0,0,0,0,20240722,20240910
IDFM:321242,0,1,0,0,0,1,1,20240723,20240910
IDFM:321243,0,1,0,0,1,0,0,20240723,20240906
IDFM:321244,0,1,0,1,1,1,1,20240723,20240912
IDFM:321247,0,1,0,0,0,0,0,20240723,20240910
IDFM:321249,1,0,0,0,0,1,0,20240722,20240909
IDFM:321256,0,1,0,0,0,1,0,20240723,20240910
IDFM:321257,1,0,0,0,0,1,0,20240722,20240907
IDFM:321260,0,0,0,1,1,0,0,20240725,20240912
IDFM:321261,1,0,1,0,0,0,0,20240722,20240911
IDFM:321262,0,0,0,0,1,0,0,20240726,20240830
IDFM:321264,0,1,1,0,0,1,1,20240723,20240911
IDFM:321265,0,0,1,0,1,0,1,20240724,20240911
IDFM:321266,0,0,0,0,1,0,1,20240726,20240908
IDFM:321267,0,1,1,0,1,0,0,20240723,20240911
IDFM:321268,0,1,0,0,1,0,0,20240723,20240910
IDFM:321270,1,0,1,1,0,0,1,20240722,20240912
IDFM:321271,1,0,1,1,0,0,0,20240722,20240912
IDFM:321272,0,1,0,1,0,1,0,20240723,20240912
IDFM:321273,1,1,0,0,1,0,0,20240722,20240910
IDFM:321274,1,1,0,1,0,1,0,20240722,20240912
IDFM:321277,0,0,0,1,1,1,0,20240725,20240912
IDFM:321279,0,0,0,1,0,0,0,20240725,20240912
IDFM:321280,1,0,0,0,1,1,0,20240722,20240909
IDFM:321282,0,1,1,0,0,0,1,20240723,20240911
IDFM:321283,1,0,0,0,1,1,0,20240722,20240909
IDFM:321284,1,1,0,1,1,1,1,20240722,20240910
IDFM:321285,0,0,0,0,1,0,0,20240802,20240906
IDFM:321286,1,0,0,1,1,1,0,20240722,20240912
IDFM:321287,0,0,0,1,1,0,1,20240725,20240912
IDFM:321292,0,0,0,0,1,0,1,20240726,20240908
IDFM:321302,1,0,1,0,1,0,1,20240722,20240911
IDFM:321308,0,1,1,0,0,0,0,20240723,20240911
IDFM:321314,1,1,0,0,0,1,0,20240722,20240910
IDFM:321325,0,1,0,0,1,0,1,20240723,20240910
